,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
168,Rudy Gay,SAS,PF,0.7336683417085427,0.7170588235294119,0.6491452991452992,0.7272727272727273,0.26,0.3372972972972973,0.5544578313253012,0.26864535768645365,0.3553875236294896,0.5499999999999998,0.42,0.1,0.11,0.36,0.31,0.17,0.21,0.04,0.27,0.22,0.21,0.11,0.17,0.26,0.18,0.47
169,Paul George,LAC,SF,0.9020100502512562,0.9555882352941175,0.7373931623931624,0.7532467532467532,0.43,0.2772972972972973,0.6930120481927711,0.5197869101978692,0.7637051039697542,0.5499999999999998,0.51,0.25,0.22,0.31,0.29,0.28,0.33,0.02,0.24,0.19,0.3,0.16,0.08,0.33,0.18,0.61
170,Taj Gibson,NYK,C,0.914572864321608,0.6758823529411764,0.6333333333333334,0.7662337662337662,0.04,0.36405405405405405,0.3893975903614458,0.3949771689497717,0.3119092627599244,0.6000000000000002,0.3,0.01,0.01,0.36,0.29,0.12,0.16,0.09,0.23,0.25,0.12,0.07,0.21,0.17,0.21,0.35
171,Harry Giles,SAC,PF,0.25879396984924624,0.3420588235294118,0.6192307692307693,0.7142857142857143,0.01,0.4010810810810811,0.5313253012048192,0.18645357686453579,0.19092627599243855,0.6999999999999998,0.41,0.0,0.01,0.48,0.4,0.13,0.18,0.07,0.3,0.27,0.28,0.11,0.21,0.31,0.41,0.44
172,Shai Gilgeous-Alexander,OKC,SG,0.3793969849246231,0.8120588235294117,0.6213675213675214,0.7272727272727273,0.22,0.2,0.5009638554216868,0.33028919330289197,0.4744801512287335,0.40000000000000036,0.38,0.09,0.09,0.33,0.29,0.19,0.24,0.02,0.18,0.14,0.31,0.12,0.15,0.23,0.14,0.44
173,Rudy Gobert,UTA,C,0.8693467336683417,0.8879411764705881,0.7596153846153846,0.8571428571428572,0.0,0.5681081081081081,0.39638554216867466,0.6453576864535769,0.935727788279773,0.8000000000000002,0.24,0.0,0.0,0.34,0.24,0.22,0.34,0.11,0.4,0.38,0.13,0.07,0.52,0.22,0.2,0.38
174,Brandon Goodwin,ATL,PG,0.12311557788944724,0.20794117647058824,0.517948717948718,0.6233766233766234,0.39,0.1897297297297297,0.5450602409638554,0.1544901065449011,0.045368620037807186,0.15000000000000005,0.44,0.17,0.2,0.26,0.25,0.14,0.17,0.02,0.2,0.16,0.38,0.06,0.08,0.24,0.23,0.43
175,Aaron Gordon,ORL,PF,0.8919597989949749,0.8070588235294117,0.6262820512820513,0.6883116883116883,0.31,0.3348648648648649,0.4990361445783133,0.30745814307458147,0.4555765595463138,0.5499999999999998,0.39,0.11,0.12,0.3,0.26,0.14,0.21,0.06,0.25,0.22,0.25,0.08,0.17,0.2,0.16,0.42
176,Eric Gordon,HOU,SF,0.7336683417085427,0.8382352941176471,0.5732905982905983,0.7272727272727273,0.63,0.11189189189189189,0.5412048192771085,0.30974124809741255,0.23629489603024575,0.3000000000000001,0.43,0.28,0.27,0.18,0.16,0.14,0.17,0.01,0.1,0.08,0.2,0.07,0.1,0.2,0.14,0.47
177,Devonte' Graham,CHO,PG,0.271356783919598,0.7005882352941176,0.5807692307692308,0.6493506493506493,0.59,0.13837837837837838,0.5183132530120482,0.27168949771689505,0.14177693761814744,0.1999999999999999,0.41,0.25,0.24,0.14,0.16,0.16,0.19,0.02,0.11,0.09,0.58,0.09,0.06,0.29,0.12,0.43
178,Treveon Graham,ATL,SG,0.44974874371859297,0.3926470588235294,0.4636752136752137,0.6623376623376623,0.49,0.19918918918918918,0.2949397590361446,0.18721461187214614,0.1058601134215501,0.40000000000000036,0.24,0.13,0.12,0.11,0.12,0.08,0.1,0.04,0.15,0.14,0.14,0.08,0.04,0.1,0.22,0.24
179,Jerami Grant,DEN,PF,0.9748743718592965,0.6585294117647059,0.5792735042735043,0.7402597402597402,0.32,0.23378378378378378,0.3816867469879518,0.3439878234398782,0.4007561436672968,0.5499999999999998,0.29,0.09,0.09,0.24,0.19,0.16,0.23,0.04,0.18,0.16,0.11,0.08,0.33,0.14,0.21,0.36
180,Jerian Grant,WAS,PG,0.6984924623115578,0.44823529411764707,0.5553418803418804,0.6753246753246753,0.38,0.1554054054054054,0.4014457831325301,0.23439878234398784,0.2173913043478261,0.3499999999999999,0.29,0.1,0.11,0.19,0.18,0.13,0.17,0.02,0.13,0.11,0.46,0.12,0.04,0.22,0.19,0.31
181,Josh Gray,NOP,PG,0.01507537688442211,0.37941176470588234,0.372008547008547,0.5064935064935066,0.23,0.15513513513513513,0.5351807228915663,0.14155251141552513,0.03213610586011342,0.15000000000000005,0.39,0.07,0.12,0.19,0.28,0.13,0.21,0.02,0.12,0.11,0.37,0.21,0.15,0.43,0.19,0.29
182,Danny Green,LAL,SG,0.914572864321608,0.6920588235294118,0.532051282051282,0.7142857142857143,0.65,0.20675675675675675,0.3503614457831325,0.23135464231354644,0.6049149338374291,0.4500000000000002,0.28,0.2,0.18,0.1,0.1,0.04,0.04,0.02,0.17,0.14,0.17,0.12,0.23,0.16,0.16,0.29
183,Draymond Green,GSW,PF,0.8417085427135679,0.871470588235294,0.6318376068376069,0.7012987012987013,0.38,0.3575675675675676,0.3942168674698795,0.37366818873668195,0.7655954631379962,0.4500000000000002,0.26,0.09,0.1,0.19,0.16,0.12,0.16,0.04,0.31,0.24,0.62,0.15,0.27,0.33,0.19,0.29
184,JaMychal Green,LAC,PF,0.8467336683417085,0.5973529411764706,0.5835470085470086,0.7272727272727273,0.33,0.42243243243243245,0.41012048192771083,0.27473363774733645,0.34215500945179583,0.5499999999999998,0.29,0.1,0.09,0.24,0.21,0.11,0.15,0.08,0.3,0.28,0.13,0.08,0.12,0.21,0.28,0.34
185,Javonte Green,BOS,SF,0.11809045226130653,0.20823529411764707,0.5726495726495726,0.7272727272727273,0.26,0.2864864864864865,0.3686746987951807,0.19025875190258754,0.17013232514177695,0.3499999999999999,0.27,0.06,0.07,0.25,0.19,0.12,0.18,0.05,0.21,0.19,0.14,0.15,0.15,0.2,0.21,0.32
186,Jeff Green,HOU,PF-C,0.8819095477386935,0.6461764705882352,0.5715811965811967,0.7272727272727273,0.36,0.21162162162162163,0.46626506024096387,0.27473363774733645,0.17013232514177695,0.5499999999999998,0.35,0.12,0.12,0.26,0.22,0.18,0.21,0.03,0.17,0.14,0.16,0.08,0.12,0.18,0.18,0.4
187,Blake Griffin,DET,PF,0.6180904522613065,0.9158823529411765,0.7318376068376069,0.7272727272727273,0.26,0.3327027027027027,0.7028915662650603,0.42922374429223753,0.3856332703213611,0.6000000000000002,0.5,0.13,0.13,0.42,0.37,0.29,0.38,0.04,0.27,0.22,0.43,0.06,0.08,0.33,0.17,0.59
188,Marko Guduric,MEM,SG,0.10804020100502512,0.245,0.4807692307692308,0.6623376623376623,0.53,0.21351351351351353,0.4240963855421687,0.13698630136986303,0.0945179584120983,0.4500000000000002,0.33,0.16,0.17,0.16,0.16,0.09,0.11,0.03,0.18,0.16,0.26,0.08,0.15,0.29,0.16,0.32
189,Kyle Guy,SAC,SG,0.005025125628140704,0.019411764705882358,0.4337606837606837,0.5194805194805195,0.6,0.15135135135135133,0.5228915662650602,0.15981735159817353,0.01890359168241966,0.1999999999999999,0.51,0.0,0.3,0.48,0.21,0.0,0.0,0.0,0.14,0.09,0.26,0.0,0.0,0.0,0.21,0.36
190,Rui Hachimura,WAS,PF,0.11809045226130653,0.8061764705882352,0.5811965811965812,0.7012987012987013,0.16,0.3,0.4578313253012048,0.25875190258751907,0.11342155009451796,0.5499999999999998,0.38,0.05,0.06,0.36,0.32,0.16,0.19,0.05,0.22,0.2,0.17,0.08,0.04,0.14,0.16,0.41
191,Devon Hall,OKC,SG,0.02512562814070352,0.13794117647058823,0.35897435897435903,0.3896103896103896,0.57,0.12972972972972974,0.5036144578313253,0.13698630136986303,0.03780718336483932,0.40000000000000036,0.36,0.15,0.2,0.06,0.16,0.11,0.19,0.03,0.1,0.08,0.46,0.16,0.1,0.27,0.15,0.22
192,Donta Hall,BRK,PF,0.020100502512562814,0.35617647058823526,0.5662393162393162,0.7662337662337662,0.0,0.4227027027027027,0.25734939759036146,0.16818873668188739,0.030245746691871456,0.6000000000000002,0.16,0.0,0.0,0.26,0.16,0.13,0.27,0.11,0.27,0.28,0.08,0.06,0.35,0.17,0.39,0.27
193,Dusty Hannahs,MEM,SG,0.007537688442211055,0.20823529411764707,0.5683760683760685,0.5974025974025974,0.38,0.08513513513513513,0.6686746987951807,0.1560121765601218,0.01890359168241966,0.3000000000000001,0.53,0.14,0.2,0.28,0.33,0.21,0.21,0.0,0.08,0.05,0.35,0.06,0.0,0.08,0.11,0.46
194,Tim Hardaway,DAL,SG,0.8090452261306532,0.7455882352941177,0.5925213675213675,0.7272727272727273,0.51,0.15756756756756757,0.5298795180722892,0.30974124809741255,0.2457466918714556,0.40000000000000036,0.43,0.21,0.22,0.24,0.21,0.17,0.2,0.01,0.15,0.11,0.21,0.08,0.02,0.17,0.14,0.48
195,James Harden,HOU,SG,0.9547738693467337,1.0,0.8987179487179489,0.7922077922077921,0.5,0.26594594594594595,0.8640963855421686,1.0,0.6597353497164462,0.40000000000000036,0.57,0.29,0.29,0.34,0.29,0.51,0.59,0.02,0.23,0.18,0.66,0.15,0.15,0.53,0.17,0.79
196,Maurice Harkless,NYK,SF,0.8417085427135679,0.6029411764705882,0.558974358974359,0.7272727272727273,0.34,0.24378378378378376,0.33180722891566267,0.2762557077625571,0.32892249527410206,0.5,0.26,0.09,0.09,0.22,0.17,0.07,0.11,0.05,0.17,0.16,0.13,0.12,0.23,0.16,0.21,0.29
197,Jared Harper,PHO,PG,0.005025125628140704,0.0,0.17948717948717946,0.3246753246753247,0.5,0.0,0.5132530120481927,0.15981735159817353,0.01890359168241966,0.05000000000000039,0.48,0.0,0.26,0.25,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
198,Montrezl Harrell,LAC,C,0.7964824120603015,0.5358823529411765,0.7591880341880343,0.8311688311688311,0.02,0.3327027027027027,0.5260240963855422,0.47336377473363783,0.33648393194706994,0.5,0.4,0.0,0.01,0.56,0.4,0.22,0.34,0.08,0.23,0.23,0.17,0.08,0.33,0.23,0.25,0.55
199,Gary Harris,DEN,SG,0.7839195979899497,0.8558823529411765,0.582905982905983,0.7402597402597402,0.4,0.1354054054054054,0.436867469879518,0.3508371385083714,0.2570888468809074,0.3499999999999999,0.35,0.15,0.14,0.25,0.21,0.11,0.13,0.02,0.1,0.09,0.21,0.12,0.04,0.17,0.14,0.39
200,Joe Harris,BRK,SF,0.7010050251256281,0.7138235294117647,0.5572649572649573,0.7922077922077921,0.56,0.19,0.4115662650602409,0.350076103500761,0.25897920604914937,0.4500000000000002,0.33,0.22,0.18,0.18,0.15,0.08,0.09,0.02,0.16,0.13,0.19,0.06,0.06,0.19,0.18,0.4
201,Tobias Harris,PHI,PF,0.9824120603015075,0.9017647058823528,0.6542735042735043,0.7402597402597402,0.31,0.28081081081081083,0.5349397590361445,0.3751902587519026,0.3818525519848771,0.5499999999999998,0.43,0.14,0.14,0.34,0.29,0.16,0.19,0.03,0.25,0.19,0.21,0.08,0.1,0.17,0.14,0.48
202,Shaquille Harrison,CHI,SF,0.34673366834170855,0.4076470588235295,0.6047008547008547,0.6753246753246753,0.22,0.2391891891891892,0.41542168674698793,0.17732115677321159,0.23629489603024575,0.5,0.31,0.06,0.07,0.28,0.24,0.13,0.18,0.03,0.2,0.16,0.29,0.2,0.19,0.17,0.22,0.33
203,Josh Hart,NOP,SF,0.48743718592964824,0.6652941176470587,0.5299145299145299,0.7272727272727273,0.59,0.2689189189189189,0.3397590361445783,0.24505327245053277,0.34782608695652173,0.40000000000000036,0.28,0.17,0.17,0.13,0.11,0.09,0.12,0.03,0.24,0.19,0.16,0.11,0.12,0.14,0.19,0.31
204,Isaiah Hartenstein,HOU,C,0.12562814070351758,0.20235294117647062,0.5893162393162393,0.7922077922077921,0.11,0.3908108108108108,0.3168674698795181,0.19254185692541861,0.08506616257088846,0.7500000000000003,0.22,0.0,0.02,0.28,0.2,0.13,0.17,0.11,0.27,0.28,0.18,0.09,0.4,0.26,0.45,0.3
205,Udonis Haslem,MIA,PF,0.20100502512562815,0.13205882352941178,0.44166666666666665,0.5324675324675324,0.24,0.4110810810810811,0.32963855421686744,0.15677321156773213,0.06805293005671077,0.5499999999999998,0.25,0.0,0.06,0.19,0.18,0.08,0.14,0.04,0.35,0.28,0.12,0.04,0.1,0.11,0.25,0.21
206,Jaxson Hayes,NOP,C,0.15829145728643215,0.4179411764705882,0.6688034188034189,0.8961038961038961,0.02,0.34324324324324323,0.3614457831325301,0.37290715372907157,0.22684310018903595,0.6999999999999998,0.24,0.0,0.01,0.36,0.24,0.22,0.36,0.09,0.22,0.24,0.15,0.08,0.4,0.19,0.33,0.4
207,Gordon Hayward,BOS,SF,0.6959798994974874,0.8755882352941176,0.6891025641025641,0.7532467532467532,0.34,0.24567567567567566,0.5681927710843373,0.5235920852359209,0.55765595463138,0.5,0.41,0.14,0.14,0.31,0.27,0.23,0.28,0.02,0.21,0.16,0.32,0.09,0.06,0.24,0.12,0.5
208,John Henson,DET,PF,0.6130653266331658,0.5026470588235296,0.6465811965811966,0.7402597402597402,0.07,0.4056756756756757,0.40337349397590355,0.2732115677321157,0.28544423440453687,0.6000000000000002,0.28,0.02,0.01,0.33,0.26,0.11,0.18,0.08,0.27,0.26,0.17,0.08,0.52,0.2,0.28,0.33
209,Dewan Hernandez,TOR,C,0.01256281407035176,0.058823529411764705,0.5683760683760685,0.5584415584415584,0.14,0.7135135135135134,0.7060240963855422,0.15981735159817353,0.03780718336483932,0.65,0.49,0.12,0.06,0.34,0.43,0.21,0.34,0.17,0.48,0.49,0.3,0.12,0.0,0.42,0.48,0.44
210,Willy Hernangomez,CHO,C,0.5226130653266332,0.34441176470588236,0.7155982905982905,0.7532467532467532,0.09,0.5448648648648649,0.5149397590361446,0.25875190258751907,0.19092627599243855,0.6999999999999998,0.35,0.02,0.03,0.41,0.33,0.19,0.28,0.13,0.37,0.38,0.2,0.08,0.21,0.31,0.25,0.43
211,Tyler Herro,MIA,SG,0.135678391959799,0.7279411764705882,0.5598290598290598,0.7142857142857143,0.47,0.22432432432432434,0.5373493975903615,0.17503805175038056,0.26465028355387527,0.40000000000000036,0.42,0.22,0.2,0.23,0.22,0.12,0.13,0.01,0.21,0.15,0.23,0.07,0.06,0.23,0.11,0.45
212,Kevin Hervey,OKC,PF,0.022613065326633167,0.07441176470588236,0.3995726495726496,0.41558441558441556,0.74,0.34324324324324323,0.5493975903614458,0.14459665144596653,0.03780718336483932,0.6000000000000002,0.52,0.17,0.38,0.18,0.13,0.0,0.0,0.02,0.32,0.23,0.28,0.06,0.15,0.0,0.18,0.3
213,Mario Hezonja,POR,PF,0.8266331658291457,0.4658823529411765,0.510897435897436,0.6623376623376623,0.41,0.242972972972973,0.4397590361445783,0.13242009132420093,0.22684310018903595,0.5499999999999998,0.34,0.13,0.14,0.22,0.2,0.1,0.13,0.02,0.22,0.17,0.2,0.12,0.08,0.23,0.21,0.34
214,Buddy Hield,SAC,SG,0.7914572864321608,0.7352941176470589,0.6181623931623932,0.7272727272727273,0.5,0.2208108108108108,0.5867469879518072,0.29071537290715377,0.27032136105860116,0.3499999999999999,0.48,0.29,0.24,0.25,0.24,0.09,0.11,0.03,0.18,0.15,0.23,0.08,0.08,0.24,0.16,0.52
215,George Hill,MIL,PG,0.7738693467336684,0.7261764705882352,0.6064102564102565,0.7662337662337662,0.42,0.16864864864864865,0.4081927710843374,0.3554033485540335,0.3383742911153119,0.3000000000000001,0.31,0.14,0.13,0.21,0.18,0.12,0.16,0.02,0.14,0.11,0.33,0.1,0.06,0.18,0.16,0.37
216,Solomon Hill,MIA,SF,0.635678391959799,0.5458823529411765,0.4858974358974359,0.6753246753246753,0.53,0.22378378378378377,0.2949397590361446,0.19101978691019791,0.25897920604914937,0.4500000000000002,0.22,0.12,0.12,0.11,0.1,0.08,0.09,0.03,0.18,0.15,0.2,0.1,0.1,0.16,0.18,0.23
217,Jaylen Hoard,POR,SF,0.03015075376884422,0.15441176470588236,0.6111111111111112,0.6493506493506493,0.09,0.4378378378378378,0.4144578313253012,0.16742770167427704,0.03780718336483932,0.5499999999999998,0.32,0.0,0.02,0.34,0.28,0.15,0.26,0.14,0.27,0.32,0.11,0.15,0.0,0.16,0.26,0.33
218,Aaron Holiday,IND,PG,0.2889447236180904,0.49529411764705894,0.5433760683760684,0.6753246753246753,0.43,0.14918918918918916,0.48385542168674694,0.18036529680365299,0.26654064272211725,0.15000000000000005,0.36,0.16,0.15,0.21,0.21,0.1,0.12,0.01,0.13,0.1,0.4,0.11,0.08,0.22,0.19,0.37
219,Jrue Holiday,NOP,SG,0.8542713567839196,0.9105882352941177,0.6816239316239316,0.7142857142857143,0.31,0.18162162162162163,0.6021686746987951,0.36681887366818877,0.4234404536862004,0.3000000000000001,0.46,0.13,0.14,0.37,0.32,0.14,0.19,0.02,0.15,0.13,0.57,0.13,0.15,0.33,0.16,0.49
220,Justin Holiday,IND,SG,0.907035175879397,0.6617647058823529,0.5260683760683761,0.6883116883116883,0.57,0.18675675675675676,0.3872289156626506,0.20243531202435314,0.29678638941398866,0.4500000000000002,0.31,0.18,0.18,0.13,0.13,0.08,0.11,0.02,0.17,0.13,0.17,0.13,0.15,0.16,0.15,0.32
221,Rondae Hollis-Jefferson,TOR,SF,0.7361809045226131,0.5870588235294117,0.6032051282051282,0.6753246753246753,0.09,0.35945945945945945,0.46433734939759036,0.22298325722983262,0.37051039697542537,0.4500000000000002,0.34,0.02,0.03,0.32,0.3,0.21,0.28,0.07,0.28,0.25,0.24,0.12,0.17,0.23,0.21,0.37
222,Richaun Holmes,SAC,C,0.6758793969849246,0.4735294117647059,0.6901709401709402,0.8051948051948051,0.1,0.3886486486486487,0.4202409638554217,0.33485540334855407,0.2438563327032136,0.65,0.31,0.02,0.03,0.39,0.28,0.15,0.2,0.09,0.26,0.27,0.13,0.09,0.4,0.17,0.3,0.41
223,Rodney Hood,POR,SF,0.7286432160804021,0.7564705882352941,0.5743589743589744,0.7142857142857143,0.43,0.15864864864864864,0.5043373493975903,0.27701674277016747,0.26654064272211725,0.5499999999999998,0.39,0.18,0.17,0.24,0.22,0.13,0.16,0.01,0.14,0.11,0.19,0.08,0.06,0.16,0.18,0.42
224,Al Horford,PHI,C,0.8944723618090452,0.8358823529411765,0.680982905982906,0.7402597402597402,0.3,0.33378378378378376,0.45975903614457825,0.4642313546423136,0.6521739130434783,0.6000000000000002,0.36,0.11,0.11,0.31,0.25,0.08,0.11,0.05,0.26,0.22,0.39,0.08,0.29,0.19,0.14,0.4
225,Talen Horton-Tucker,LAL,SG,0.01256281407035176,0.3185294117647059,0.5555555555555556,0.7012987012987013,0.43,0.12702702702702703,0.4746987951807229,0.15981735159817353,0.056710775047258986,0.3499999999999999,0.37,0.15,0.16,0.28,0.21,0.04,0.11,0.02,0.09,0.09,0.21,0.29,0.1,0.3,0.28,0.38
226,Danuel House,HOU,SF,0.314070351758794,0.6908823529411765,0.5446581196581196,0.7532467532467532,0.63,0.22675675675675677,0.3414457831325301,0.27549467275494677,0.23251417769376181,0.4500000000000002,0.28,0.18,0.18,0.13,0.1,0.09,0.12,0.03,0.18,0.14,0.13,0.09,0.1,0.12,0.16,0.33
227,Dwight Howard,LAL,C,0.7613065326633166,0.7417647058823529,0.7136752136752137,0.8051948051948051,0.01,0.5878378378378378,0.46602409638554215,0.4003044140030442,0.671077504725898,0.65,0.29,0.0,0.0,0.41,0.29,0.22,0.41,0.11,0.42,0.4,0.12,0.08,0.38,0.3,0.25,0.42
228,William Howard,HOU,PF,0.002512562814070352,0.11264705882352942,0.021367521367521368,0.0,1.0,0.2189189189189189,0.38313253012048193,0.15220700152207003,0.01890359168241966,0.5499999999999998,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.22,0.0,0.0,0.31,0.18,0.0
229,Kevin Huerter,ATL,SG,0.32663316582914576,0.776470588235294,0.5213675213675214,0.6883116883116883,0.54,0.17837837837837836,0.3927710843373494,0.22298325722983262,0.14366729678638943,0.5,0.33,0.2,0.18,0.16,0.15,0.05,0.06,0.02,0.15,0.12,0.33,0.09,0.1,0.21,0.17,0.34
230,De'Andre Hunter,ATL,SF,0.15577889447236182,0.8635294117647059,0.47649572649572647,0.6753246753246753,0.44,0.2054054054054054,0.42168674698795183,0.12937595129375953,0.11342155009451796,0.5,0.34,0.15,0.15,0.19,0.19,0.11,0.14,0.02,0.18,0.14,0.16,0.07,0.06,0.2,0.21,0.35
231,Chandler Hutchison,CHI,SF,0.17839195979899497,0.5023529411764706,0.5106837606837606,0.6623376623376623,0.23,0.3037837837837838,0.3585542168674699,0.15981735159817353,0.13988657844990549,0.5,0.27,0.06,0.06,0.24,0.21,0.1,0.16,0.04,0.26,0.21,0.12,0.11,0.08,0.14,0.17,0.29
232,Serge Ibaka,TOR,C,0.907035175879397,0.7752941176470588,0.6371794871794872,0.7402597402597402,0.28,0.36756756756756753,0.4997590361445783,0.3181126331811263,0.5236294896030246,0.7500000000000003,0.4,0.11,0.11,0.36,0.29,0.09,0.12,0.06,0.28,0.25,0.1,0.05,0.35,0.21,0.22,0.44
233,Andre Iguodala,MIA,SG,0.7361809045226131,0.6564705882352941,0.5621794871794872,0.7402597402597402,0.43,0.23027027027027025,0.2744578313253012,0.34779299847793005,0.4007561436672968,0.4500000000000002,0.2,0.08,0.09,0.16,0.12,0.07,0.09,0.03,0.19,0.16,0.38,0.11,0.19,0.16,0.14,0.24
234,Ersan Ilyasova,MIL,PF,0.8894472361809045,0.581764705882353,0.5931623931623932,0.7142857142857143,0.42,0.3491891891891892,0.443855421686747,0.25875190258751907,0.28544423440453687,0.6000000000000002,0.36,0.15,0.15,0.23,0.21,0.12,0.17,0.07,0.25,0.24,0.14,0.08,0.1,0.18,0.23,0.39
235,Joe Ingles,UTA,SF,1.0,0.6952941176470588,0.5626068376068376,0.7792207792207791,0.65,0.19729729729729728,0.3660240963855422,0.34094368340943687,0.5482041587901701,0.5,0.27,0.2,0.17,0.11,0.1,0.06,0.08,0.01,0.18,0.13,0.42,0.12,0.06,0.26,0.16,0.31
236,Brandon Ingram,NOP,PF,0.6306532663316583,0.8688235294117647,0.5767094017094017,0.6883116883116883,0.23,0.2254054054054054,0.5342168674698795,0.22526636225266364,0.27788279773156904,0.5,0.4,0.1,0.1,0.34,0.31,0.21,0.28,0.02,0.2,0.16,0.29,0.07,0.15,0.29,0.18,0.46
237,Kyrie Irving,BRK,PG,0.6809045226130653,0.8941176470588235,0.7925213675213676,0.7532467532467532,0.33,0.1718918918918919,0.7332530120481927,0.5898021308980214,0.41587901701323254,0.2500000000000003,0.56,0.21,0.19,0.44,0.37,0.22,0.25,0.02,0.14,0.12,0.5,0.11,0.08,0.3,0.15,0.65
238,Jonathan Isaac,ORL,SF,0.3391959798994975,0.6808823529411764,0.57991452991453,0.6883116883116883,0.37,0.3045945945945946,0.39855421686746983,0.2001522070015221,0.46124763705103966,0.6999999999999998,0.31,0.11,0.12,0.22,0.19,0.11,0.13,0.05,0.25,0.21,0.12,0.12,0.44,0.17,0.18,0.33
239,Frank Jackson,NOP,PG,0.2989949748743719,0.403235294117647,0.4903846153846154,0.6623376623376623,0.41,0.15405405405405406,0.47783132530120476,0.1560121765601218,0.08506616257088846,0.3000000000000001,0.4,0.14,0.16,0.26,0.24,0.11,0.14,0.02,0.13,0.11,0.19,0.08,0.0,0.2,0.19,0.4
240,Jaren Jackson,MEM,C,0.2864321608040201,0.7238235294117646,0.6420940170940171,0.7662337662337662,0.36,0.25162162162162166,0.5636144578313254,0.26636225266362257,0.39697542533081287,0.6999999999999998,0.43,0.17,0.16,0.33,0.26,0.18,0.24,0.04,0.19,0.17,0.13,0.09,0.42,0.24,0.32,0.52
241,Josh Jackson,MEM,SG,0.44472361809045224,0.6364705882352941,0.5395299145299146,0.6363636363636364,0.28,0.25891891891891894,0.5944578313253013,0.0,0.22117202268431005,0.5499999999999998,0.45,0.1,0.12,0.34,0.33,0.17,0.24,0.04,0.2,0.18,0.22,0.12,0.19,0.31,0.24,0.44
242,Justin Jackson,DAL,PF,0.535175879396985,0.49382352941176466,0.5096153846153847,0.6883116883116883,0.48,0.19405405405405404,0.3525301204819277,0.2123287671232877,0.11909262759924386,0.5,0.3,0.13,0.14,0.19,0.15,0.06,0.08,0.02,0.16,0.13,0.14,0.06,0.08,0.08,0.14,0.3
243,Reggie Jackson,LAC,PG,0.7236180904522613,0.7438235294117647,0.6405982905982907,0.6883116883116883,0.34,0.14702702702702702,0.6339759036144578,0.3554033485540335,0.29111531190926276,0.3000000000000001,0.48,0.17,0.16,0.33,0.32,0.19,0.22,0.02,0.12,0.1,0.52,0.08,0.02,0.31,0.19,0.51
244,Justin James,SAC,SG,0.08793969849246232,0.11088235294117649,0.5277777777777778,0.6233766233766234,0.34,0.2108108108108108,0.4554216867469879,0.15220700152207003,0.056710775047258986,0.5,0.36,0.09,0.12,0.24,0.23,0.09,0.19,0.03,0.16,0.14,0.22,0.09,0.23,0.12,0.18,0.36
245,LeBron James,LAL,PG,0.8869346733668342,0.9835294117647058,0.8692307692307693,0.7792207792207791,0.26,0.3372972972972973,0.7518072289156627,0.8112633181126333,0.6370510396975425,0.6000000000000002,0.52,0.13,0.14,0.51,0.39,0.26,0.37,0.03,0.29,0.23,0.68,0.11,0.15,0.42,0.11,0.66
246,Amile Jefferson,ORL,PF,0.0728643216080402,0.060588235294117665,0.5871794871794872,0.6493506493506493,0.0,0.4491891891891892,0.32144578313253014,0.16590563165905634,0.03780718336483932,0.6000000000000002,0.21,0.0,0.0,0.24,0.21,0.17,0.3,0.11,0.29,0.32,0.12,0.07,0.31,0.09,0.24,0.27
247,DaQuan Jeffries,SAC,SG,0.03015075376884422,0.24058823529411763,0.532051282051282,0.7662337662337662,0.45,0.1945945945945946,0.3301204819277108,0.17503805175038056,0.03780718336483932,0.40000000000000036,0.29,0.1,0.13,0.25,0.16,0.07,0.09,0.02,0.17,0.13,0.13,0.08,0.06,0.08,0.31,0.32
248,Ty Jerome,PHO,PG,0.07537688442211055,0.23264705882352943,0.4615384615384616,0.5454545454545454,0.44,0.2108108108108108,0.43132530120481927,0.13698630136986303,0.07561436672967864,0.40000000000000036,0.34,0.13,0.15,0.17,0.19,0.08,0.09,0.02,0.18,0.14,0.38,0.14,0.06,0.22,0.19,0.28
249,Alize Johnson,IND,SF,0.07537688442211055,0.09411764705882353,0.5094017094017095,0.5584415584415584,0.21,0.5318918918918919,0.34289156626506023,0.16057838660578388,0.04725897920604915,0.5,0.26,0.05,0.05,0.15,0.19,0.13,0.21,0.1,0.38,0.37,0.14,0.05,0.25,0.13,0.23,0.23
250,BJ Johnson,ORL,SF,0.04020100502512563,0.14970588235294116,0.47094017094017093,0.6363636363636364,0.33,0.24756756756756756,0.4850602409638554,0.15068493150684933,0.030245746691871456,0.5,0.37,0.14,0.12,0.2,0.26,0.16,0.18,0.04,0.21,0.18,0.07,0.12,0.0,0.26,0.11,0.36
251,Cameron Johnson,PHO,PF,0.1407035175879397,0.5691176470588236,0.5683760683760685,0.7662337662337662,0.67,0.22432432432432434,0.37831325301204816,0.28919330289193307,0.20793950850661627,0.5499999999999998,0.32,0.25,0.22,0.12,0.11,0.07,0.09,0.04,0.16,0.15,0.16,0.08,0.15,0.11,0.16,0.36
